movie_id,title,year,runtime,genres,actor_ids
tt14312266,Kamini,2020,\N,"Horror,Thriller","nm7528709,nm6184724,nm12430378"
tt14315570,Love Is Yellow,2020,\N,Drama,"nm8673980,nm8972134,nm6170424,nm6136295"
tt14336056,Hockey Journey,2020,72,Sport,"nm12440186,nm12440187,nm12440188,nm6574009"
tt15105776,My Sorry Life,2020,95,Drama,"nm12785106,nm4812650,nm7299490"
tt27046842,Xamayca: Land of Water and Forest,2020,52,Documentary,nm14626583
tt27048471,Prehistoric Monsters of the Pacific Northwest,2020,50,Sport,nm0288846
tt27050919,Epic Fishing with the Best in the West,2020,\N,Sport,nm0288846
tt27050580,Tribute to Wahoo,2020,81,Sport,nm0288846
tt27052753,Toro La Cou,2020,67,Documentary,"nm14632618,nm14632615,nm14632619,nm14632617,nm14632616"
tt28283065,Zerg,2020,73,"Action,Sci-Fi","nm13241819,nm7476610,nm15008591,nm6049196,nm8836370,nm15008592,nm5618416,nm15011623,nm7518037"
tt28313874,Pacte mortel,2020,\N,Horror,"nm15008897,nm14012876,nm15021096,nm15021097,nm15020893,nm13966575,nm14712255"
tt3025278,Remember Us: The Hungarian Hidden Children,2020,95,"Documentary,History","nm8595937,nm8595936"
tt3037588,My Senior Year,2020,85,"Comedy,Drama,Romance","nm5417694,nm5785705,nm4351101,nm4401152"
tt4527218,Stoma,2020,107,Drama,"nm5317429,nm1229124,nm1118658,nm3300976,nm6883052"
tt5516148,Lost Kiddy Found,2020,83,"Crime,Thriller","nm7927543,nm7115292,nm5286787,nm7409089"
tt5534758,Mashup: A Butterfly Lovestory,2020,120,"Drama,History,Sci-Fi","nm13079994,nm13079995,nm13079996,nm13079997"
tt5539878,Waves: The Mists of Yellow River,2020,120,"Action,Adventure,Drama","nm13044462,nm13044464,nm13044463,nm13044461"
tt6060444,The Paper Tigers,2020,108,"Action,Comedy","nm0645785,nm1751175,nm0950620,nm0837581"
tt6068756,It Hits You When You Know It,2020,87,Drama,"nm4369266,nm2801895,nm3507467,nm2244640"
tt7200186,Left Hook,2020,92,"Animation,Crime,Drama","nm4456569,nm7121723,nm6462393,nm7477781"
tt7679334,Killerhertz,2020,80,"Horror,Sci-Fi,Thriller","nm4779966,nm9447802,nm5737604,nm11959026,nm13898115,nm9447803,nm8170484,nm10741022"
tt8444952,Small Time,2020,104,Drama,"nm8425845,nm0520865,nm0334077,nm5311380"
tt8462814,Servants,2020,80,Drama,"nm11180369,nm11180370,nm0412096,nm0834680"
tt8466528,Water Like Fire,2020,88,Drama,"nm5875003,nm9687422,nm9176519,nm4382626,nm7550518,nm1227903,nm9863920,nm3238862"
tt8477884,Kerziot,2020,86,"Drama,Horror",nm6885490
tt8479232,Xenos 11:11,2020,\N,Sci-Fi,"nm6239750,nm10332512,nm10603184,nm10332557,nm10332514,nm10774261"
tt9150534,North Hollywood Love Story,2020,\N,Drama,"nm0302956,nm5751346,nm5096018,nm2074579,nm1923972,nm3499098,nm1732757"
tt9762398,Teenage Badass,2020,98,Comedy,"nm9546019,nm6409646,nm0180984"
tt9765226,1 Night in San Diego,2020,85,Comedy,"nm3206118,nm0682583,nm3359122,nm3376453"
tt9777796,Aika jonka sain,2020,104,"Biography,Drama,Sport","nm0457877,nm6415367,nm0802406,nm0259762"
tt11906544,Trains Bound for the Sea,2020,78,\N,"nm7033400,nm7033398,nm6729880,nm5711752,nm11399804,nm11399805,nm11399806"
tt11428894,Damp Season,2020,107,Drama,"nm9134052,nm12228526,nm3646055,nm4631226"
tt12875782,Freaks: You're One of Us,2020,92,"Action,Drama,Fantasy","nm0345000,nm1177228,nm0617852,nm0475365"
tt12886676,Hustler,2020,\N,Thriller,"nm11812486,nm10211919,nm11812496,nm11812500,nm10079769"
tt13568866,Zerrissen - Zwischen zwei Müttern,2020,90,"Crime,Drama,Family","nm4210669,nm2617178,nm0905228,nm7016064,nm0062049,nm1892161"
tt13572612,One More Rainbow,2020,120,Drama,"nm0042124,nm0759252,nm0210295,nm2174257"
tt13595950,Occident Express (Haifa è nata per star ferma),2020,84,Drama,"nm12787928,nm0681583"
tt13598474,El Sótano De Las Almas,2020,\N,Horror,"nm12125357,nm12125356,nm12125355"
tt15108826,Joint,2020,118,"Crime,Drama","nm12786817,nm12786818,nm12786819,nm12786820,nm12786821,nm2570241"
tt7189228,Forever Not Maybe,2020,84,"Drama,Romance","nm4286857,nm4704415,nm6367094,nm2473783"
tt9176546,Cremated,2020,\N,Horror,nm5445894
tt9765760,Deathboard,2020,74,Horror,"nm8009836,nm10468793,nm9185326,nm7490195"
tt11906412,Pee Nak 2,2020,114,"Comedy,Horror","nm12414056,nm9747544,nm8528876,nm13518841,nm7885909"
tt14319198,Silent Voice,2020,52,Documentary,nm10526984
tt27125466,Zibute - Rozalija Preibyte,2020,\N,Documentary,"nm4660847,nm14646794,nm7578602,nm14646795,nm14646796,nm4634869,nm7578601"
tt11905394,Kokoloko,2020,105,"Drama,Thriller","nm7616518,nm2084963,nm1550718"
tt10433624,Carmen Vidal Mujer Detective,2020,70,"Comedy,Crime,Drama","nm3392398,nm0840831,nm5185017,nm3590765"
tt10436970,Un Domingo de Julio en Santiago,2020,90,Drama,"nm0017207,nm1250899,nm6723420,nm4556695"
tt10441822,The Nowhere Inn,2020,91,"Comedy,Drama,Horror","nm3554264,nm0125653,nm10744297,nm6930800"
tt10452766,Uppercase Print,2020,128,"Documentary,Drama,History","nm11944997,nm6476176,nm2416757,nm0667904"
tt10455028,The Living Man,2020,92,Comedy,"nm0229314,nm1914603,nm0957185,nm8234199"
tt11126046,Weedman,2020,82,Drama,"nm11419102,nm11419108,nm11441331,nm11419100"
tt11127370,Adventures in Fishtale Reef,2020,\N,\N,"nm11619961,nm8337120,nm0853141"
tt11131218,No Escape,2020,7,Horror,nm11059945
tt11136594,Heaven,2020,100,Drama,"nm0000616,nm1941140,nm0071003,nm9819236"
tt11151982,Goblin Slayer: Goblin's Crown,2020,85,"Action,Adventure,Animation","nm6728149,nm4033859,nm1883210,nm1697606"
tt11156566,Phantom of the Ice,2020,\N,Sport,"nm11064459,nm11064460,nm11064000,nm11678194,nm0004214"
tt11156694,Iniquity Redux,2020,\N,"Crime,Romance","nm4308992,nm4309580,nm2188693,nm4056168"
tt11447764,Panquiaco,2020,84,"Documentary,Drama","nm11204423,nm11204424"
tt11453182,High School Girls,2020,100,"Comedy,Drama,Romance","nm13226187,nm13590082,nm4931694,nm7807696"
tt11453266,Cheer Up,2020,\N,Comedy,"nm10448421,nm1090509,nm6462326,nm7343820"
tt11454066,You Cannot Kill David Arquette,2020,91,"Documentary,Sport","nm0000274,nm0000275"
tt11460854,Me Gusta la Tuya,2020,96,"Comedy,Romance","nm8376539,nm11844585,nm11315617,nm11582617,nm6020570,nm9371078,nm7825417"
tt11470290,Gentleman,2020,144,"Action,Drama,Mystery","nm5299622,nm9884007,nm7216594"
tt12094924,Reaching Reality: A Sailing Adventure of Turning a Dream into Reality,2020,\N,Adventure,"nm11477453,nm6401624,nm5679014"
tt12105596,Yes ka No ka Hanbun ka,2020,53,"Animation,Comedy,Drama","nm0008336,nm1425173"
tt12111658,Mamanukku Mariyathai,2020,46,Comedy,"nm11484637,nm6808783,nm0304265,nm11484640"
tt12117654,Timon,2020,52,\N,"nm6144249,nm3478031,nm11797245,nm11409236,nm1856407"
tt12119582,Project 88: Back to the Future Too,2020,105,Adventure,"nm5355798,nm3513811,nm11487947,nm11488136,nm11488137,nm11488138,nm9163174"
tt12122258,COVID-19,2020,72,Drama,"nm4324004,nm11474472,nm11474473,nm11474474"
tt13032784,Hutchinson the Pandemic,2020,90,Comedy,"nm10657789,nm3986308,nm9482057,nm11871351"
tt13045342,The Place of Memories,2020,72,Drama,"nm12145723,nm10474226,nm7320189,nm11878728,nm10474229,nm11876379"
tt13045506,Mavzer,2020,86,Drama,"nm2565069,nm6659651,nm5964397,nm11876535"
tt13058156,Birthgap - The Prequel,2020,82,Documentary,nm11623366
tt13505558,Poison Valley Bride,2020,73,"Action,Fantasy,Mystery","nm12083935,nm10452643,nm12083934"
tt13509414,Queen of BJs,2020,\N,Adult,"nm12053708,nm6826714"
tt13514774,Wie viele bist Du?,2020,124,"Action,Fantasy,Romance","nm12253081,nm12087067,nm12087068"
tt13517390,Fent les Amèriques. De Mallorca a Puerto Rico.,2020,\N,Documentary,nm2201941
tt13517474,Qlimax: The Source,2020,56,"Music,Musical","nm12088967,nm12091932,nm12106848,nm12088969"
tt13519100,The Middle Way,2020,\N,Documentary,"nm12089438,nm12032293,nm12089434,nm12089435,nm12089436,nm12089437,nm7388954"
tt13522066,Vicenta,2020,69,"Documentary,Drama",nm3838817
tt13528886,Aarvakolaru,2020,\N,Drama,"nm10862404,nm12093735,nm12093736"
tt13529418,Warm Hug,2020,112,Comedy,"nm7613071,nm7613074,nm3138181,nm7613067,nm2849785,nm4454684,nm8054476,nm6785657"
tt13532712,Népirtás Pozsonyligetfalun,2020,52,Documentary,"nm13089386,nm13092251,nm13092259,nm13092258"
tt13534142,Wars in Chinatown,2020,84,Action,"nm7816916,nm11600881,nm2785442,nm11363479"
tt13533962,Under Me You,2020,\N,Drama,"nm4355898,nm4360162,nm5769673,nm4356154"
tt13534806,Titi,2020,103,"Drama,Romance","nm2145989,nm0685277,nm6436912,nm14296757"
tt13535454,Gabriel's Inferno: Part Two,2020,106,Romance,"nm1370153,nm3941975,nm2570721,nm3148372"
tt13548812,Lokkhyo,2020,61,"Crime,Drama,Thriller","nm10134806,nm3056725,nm7434053"
tt13550328,Vaca mugiendo entre ruinas,2020,90,\N,nm1516921
tt13554226,Akujo no irojikake: Kamotte kaikan!,2020,\N,\N,"nm1175816,nm10065527,nm4105601,nm2884462,nm2416221,nm7030324,nm0407348,nm0353704"
tt13554942,Mibôjin geshuku? Sono 4: Konjaku tamatama kazoeuta,2020,\N,\N,"nm1092369,nm11247720,nm12105424,nm10364552,nm4599394,nm0620173,nm11219941,nm12105425"
tt13555092,Conflict: A Star Wars Story,2020,108,"Action,Adventure,Drama","nm0071818,nm11971272,nm11971266,nm11971271"
tt14345402,French Blood 3 - Mr. Frog,2020,85,Horror,"nm1655586,nm5776468,nm3730009,nm3849420"
tt14362008,No son horas de olvidar,2020,76,Documentary,"nm12451590,nm12451048,nm12451050,nm12451049"
tt1838556,Honest Thief,2020,99,"Action,Thriller","nm0000553,nm0005532,nm2541974,nm0232998"
tt21925122,In the Deep,2020,\N,Drama,"nm13077906,nm11655608,nm2139889,nm1649856,nm8976564"
tt21925264,Gbeje Oloko,2020,\N,Comedy,"nm2686038,nm2194713,nm3782566,nm2142189,nm3085759,nm9751579,nm9982250"
tt28079565,Snow Blossom,2020,88,Thriller,"nm14948941,nm10213644,nm3868146"
tt29608327,Ganj,2020,93,\N,"nm10032904,nm15330018,nm15395020,nm15395022,nm8333936,nm15394537,nm15395021"
tt7230370,Camp Twilight,2020,93,"Comedy,Horror","nm0741378,nm5211528,nm1369375,nm0792156"
tt7236054,Variant,2020,91,"Sci-Fi,Thriller","nm2460100,nm3401713,nm2342308,nm0958430"
tt7974036,Alien Prophecy,2020,89,Sci-Fi,"nm3724564,nm6026032,nm2850450,nm2964701"
tt7979142,The Night Clerk,2020,90,"Crime,Drama,Mystery","nm4446467,nm1869101,nm0000166,nm0000491"
tt7983744,Rogue Warfare: Death of a Nation,2020,95,Action,"nm0498449,nm1857434,nm2113179,nm2771209"
tt8629748,Spenser Confidential,2020,111,"Action,Comedy,Crime","nm0000242,nm6328300,nm0000273,nm2955597"
tt8636690,Making Time,2020,107,"Adventure,Romance","nm4927973,nm3584447,nm6075561,nm6067602"
tt9382358,Queen of the Andes,2020,96,Drama,"nm10257808,nm8329710,nm5636479,nm1743159,nm3227628,nm0840083"
tt9846030,The Little Refugee,2020,89,Drama,"nm12655791,nm2489612,nm6158215,nm2623569"
tt9865010,Una chica invisible,2020,80,Comedy,"nm1870393,nm4223773,nm7601695,nm5517890"
tt11135504,Algo con una mujer,2020,89,"Crime,Thriller","nm4726150,nm1366397,nm3199366,nm0644143"
tt11137272,3 Women,2020,76,Drama,"nm0414213,nm11063563,nm1104138,nm11063564"
tt11454088,Meathook Massacre Part VI: Bloodline,2020,66,Horror,"nm11207300,nm5565648,nm4666732,nm11207301,nm11207299,nm4341114"
tt11468524,Ask No Questions,2020,\N,Documentary,"nm11598473,nm6564076,nm11598474,nm11470556"
tt12121760,Karnawal,2020,95,Drama,"nm11488724,nm0998846,nm0481946,nm3259453"
tt13050972,When Does It Stop,2020,\N,Crime,"nm11878684,nm11878675,nm11878682,nm10074195,nm11878683,nm1905758,nm11878676,nm11878681"
tt13516500,Cecil: The Legacy of a King,2020,45,Documentary,nm12268741
tt13535432,The Vindicator,2020,93,"Action,Drama,Mystery","nm9505362,nm4600309,nm4705350"
tt18375470,Imprisonment,2020,107,\N,"nm9935673,nm9250205"
tt18394358,Beyond Repair,2020,\N,Drama,"nm8219169,nm2921352,nm12482124,nm3006755"
tt6002094,Her Name Was Jo,2020,104,Adventure,"nm8389888,nm8389889,nm8389890,nm10034523"
tt7218244,Respite,2020,80,"Action,Crime,Drama","nm5048075,nm3046540,nm0412495,nm1325335"
tt7962542,SoulHood: Prime,2020,\N,"Action,Drama","nm10660224,nm6157578,nm7788142,nm5784988,nm10629894,nm11315420,nm10237757,nm11037426"
tt7983894,Ammonite,2020,117,"Biography,Drama,History","nm0000701,nm1519680,nm0428121,nm4574630"
tt8652818,Violet Evergarden: The Movie,2020,140,"Animation,Drama,Fantasy","nm3426369,nm0620657,nm0468729,nm1428827"
tt11140488,The Wolf of Snow Hollow,2020,85,"Comedy,Horror,Mystery","nm3526993,nm1641251,nm0001233,nm5557379"
tt11154906,Out of My League,2020,91,"Comedy,Drama,Romance","nm3526018,nm11402843,nm10635027,nm11402844"
tt13509528,Boyette: Not a Girl Yet,2020,112,"Comedy,Romance","nm3307985,nm1285140,nm1379894,nm2575001"
tt14348970,Reunited,2020,90,Drama,"nm12445875,nm11188080,nm7722515,nm10451519,nm10468437,nm8847198,nm9823563"
tt9859394,Extradition,2020,\N,\N,"nm1596350,nm1199153,nm4405794"
tt9883074,Uma,2020,\N,Drama,"nm7071867,nm0136985,nm10423183,nm10213021"
tt10435560,Dasdhunga Chapter 2,2020,\N,History,"nm8190002,nm4093958,nm8975055,nm4741033,nm5269876"
tt0920462,Lost Girls and Love Hotels,2020,97,Drama,"nm1275259,nm3042346,nm0396924,nm4437222"
tt10399114,A Christmas Hero,2020,85,"Drama,Family,Fantasy","nm0919616,nm0282468,nm9051455,nm0137021"
tt10404944,The Stronghold,2020,105,"Action,Crime,Thriller","nm0500976,nm3588254,nm2476624,nm2650819"
tt10405760,The Shift,2020,83,"Drama,Thriller","nm1202905,nm2995860,nm9539057,nm0358418"
tt10408422,Kaden Ryan's Summer Adventure's,2020,\N,Family,nm10726576
tt10419042,AB Aani CD,2020,120,Comedy,"nm0000821,nm2347196,nm4243966,nm8743969"
tt10935044,Ashes Over Sun,2020,90,"Drama,Mystery,Thriller","nm1208093,nm3929518,nm1157018,nm2390480"
tt10935512,Drums,2020,100,Comedy,"nm10974388,nm10859762,nm10974387,nm11005820,nm11005823,nm10974410,nm10974386"
tt10941890,Horse Camp: A Love Tail,2020,81,Family,"nm0137923,nm0439781,nm0518715,nm2803937,nm4973827,nm6171529,nm3689774"
tt10948718,The Heist of the Century,2020,114,"Action,Biography,Comedy","nm0289856,nm0673391,nm0527045,nm0706567"
tt10951056,D.N.A.: Decisamente non adatti,2020,84,Comedy,"nm1133014,nm1172198,nm2063290,nm0211433"
tt10954526,The Girl in the Yellow Jumper,2020,81,Thriller,"nm7987845,nm3969376,nm4531132,nm0915365,nm0616543"
tt10958102,Our Scripted Life,2020,88,Comedy,"nm1311666,nm3043737,nm2512337,nm5326614"
tt10959384,The Lake of Ghosts,2020,100,"Horror,Mystery,Thriller","nm10989021,nm10989022,nm10989023,nm10989029"
tt10961374,Sirley,2020,94,Comedy,"nm0708045,nm0603737,nm4582434,nm9130105"
tt11701316,Scarleth,2020,47,"Comedy,Drama,Romance","nm11313418,nm11313419,nm10723268,nm8058287"
tt11702030,A Very English Exploitation: Inseminoid and the Shock Cinema of Norman J. Warren,2020,90,Documentary,nm0569307
tt11703892,Let's dance!,2020,88,Documentary,"nm11315179,nm7804561"
tt11707194,Spindrift's Haunted West,2020,77,Documentary,"nm5427854,nm2750256,nm2746773,nm5427405"
tt11707460,Blue Eyes and Colorful My Dress,2020,55,Documentary,nm11316204
tt11713972,The Hand Bag,2020,45,"Action,Drama","nm5556967,nm11343262,nm11311541,nm10286529,nm10286355,nm10286313"
tt11723212,Making Mason,2020,\N,Drama,"nm6725774,nm7704530,nm5898281,nm4757849"
tt11724312,Tales for the Campfire 3,2020,\N,Horror,"nm8279086,nm0636893,nm6328904,nm8099914,nm7532266,nm4341114,nm10024969,nm5565648,nm3025400,nm5560956"
tt11725870,Bruises,2020,82,Drama,nm10991152
tt11726658,B82,2020,\N,Thriller,"nm6132111,nm4545020,nm11324829,nm13850479,nm11324830,nm13850480"
tt11727058,Miniforce: Deeno the King of Dinosaurs,2020,73,Animation,nm14074948
tt11730128,Top Heavy Sluts 2,2020,146,Adult,"nm10697062,nm7801119,nm5597087,nm9460522"
tt11732324,A Common Crime,2020,96,"Drama,Thriller","nm2568657,nm11327626,nm11327627,nm3082102"
tt12251698,Emerge,2020,\N,Drama,"nm6489906,nm13651723,nm9797055,nm10739857"
tt12257572,Le Confinement,2020,\N,\N,"nm11325888,nm11550506"
tt12260412,Monster,2020,70,"Adventure,Sci-Fi,Thriller","nm8092451,nm8101529,nm8099857,nm11552499,nm8092448,nm11552500,nm8118053,nm8092450,nm11359521"
tt12264546,Electrician,2020,85,Drama,"nm11562098,nm11554380,nm11554381,nm11562089,nm11562093,nm11562090,nm11562091,nm11562092"
tt12268678,Flu,2020,\N,Sci-Fi,"nm2807260,nm3273353,nm6028517,nm6948882"
tt12270494,I Panagia tis Nikis,2020,\N,Documentary,"nm11557404,nm10495101,nm11555856,nm11555855"
tt12270724,"The story of Mary, Queen of Scots",2020,50,Biography,"nm10933266,nm11192475,nm4861354,nm10076033,nm9184644,nm11557498,nm8636251,nm11428314,nm1792196"
tt12272720,Scotch Tension,2020,97,"Drama,Romance","nm5594429,nm9314787,nm3046074,nm11557889"
tt13059796,Seeds: Black Women in Power,2020,105,Documentary,"nm11882973,nm11882974,nm11882971,nm11882970"
tt13060206,Mughalsarai Junction,2020,\N,Biography,"nm11883135,nm1105437,nm11883132,nm11883139"
tt13079440,Witch Tales,2020,75,"Comedy,Horror","nm9831103,nm9831101,nm10082246,nm9831104,nm3159816,nm9831106,nm10082245"
tt13081264,Story of Kale: When Someone's in Love,2020,77,"Drama,Romance","nm11151144,nm3779031,nm10153286,nm4728858"
tt13082008,Any Crybabies Around?,2020,106,Drama,"nm2665929,nm6126186,nm8823079,nm1554014"
tt13084608,God's Children,2020,\N,Documentary,"nm11894896,nm11894897,nm11894898"
tt13091334,We Three Kings,2020,61,Family,"nm11897939,nm11897949,nm11993882,nm8037305"
tt13839380,Josh Blue: Broccoli,2020,64,Comedy,nm2333144
tt13854392,"Hallo, Leute!",2020,90,Comedy,"nm11678310,nm12238148,nm11678311,nm11678314"
tt14500584,Beyond the Infinite Two Minutes,2020,70,"Comedy,Sci-Fi","nm4163838,nm9128983,nm5610412,nm3539334"
tt14502354,Bridge of Destiny,2020,90,Drama,"nm10302149,nm12508875,nm10771731,nm5937517,nm11343698,nm11452674"
tt14505662,Disconnected,2020,\N,\N,"nm10926671,nm8632042,nm7987223,nm4288932"
tt14506972,Lincolns Secret Weapon,2020,\N,History,"nm13115260,nm1307490,nm3086393,nm13115259"
tt14525292,"Chevallier et Laspalès, 40 ans d'un duo culte",2020,\N,Documentary,"nm0156697,nm0489760"
tt14535424,The Taylor Swift Story: Dare to Dream,2020,\N,"Documentary,Music","nm2188647,nm2357847"
tt15274910,Polar Bears,2020,50,Documentary,nm1613936
tt15278480,Monde parallèle,2020,\N,Romance,"nm12868387,nm12868385,nm12868388,nm12868386"
tt15307154,Jinetes del Paraíso,2020,83,Documentary,"nm12881326,nm10888880,nm12881325,nm12881324"
tt15313254,O céu perdeu a cor,2020,72,Drama,"nm7754860,nm3179306,nm7308387"
tt16161022,When Life Happens,2020,\N,Drama,"nm8219169,nm15294566,nm13075802,nm15294565"
tt16171934,From a Distance,2020,102,Romance,"nm13143723,nm13143722,nm6679369,nm13211013"
tt16195248,Sweet Melony,2020,105,Drama,"nm12497475,nm13146262,nm11963051,nm13026822,nm2090825,nm9306397,nm13124772"
tt17499240,Fichyo,2020,113,Drama,"nm13341075,nm13345040,nm9583754,nm13341076"
tt17505184,GG Turbo,2020,60,Comedy,"nm4652357,nm8023631,nm0409370,nm1926066,nm0899911"
tt19161562,Horny Travellers,2020,\N,Adult,"nm10633688,nm8097652,nm7067467,nm11204483"
tt19177268,Beethoven: Fidelio,2020,133,Music,"nm7511154,nm11865219,nm13526013,nm8078196,nm13526012,nm1927335"
tt19268046,Tokyo 2020 Olympics,2020,\N,\N,nm10278704
tt21077502,Frammenti di vita,2020,\N,"Biography,Drama","nm12848290,nm13770426,nm13770430,nm13770332"
tt22261870,Five Nights at Freddy's: The Minecraft Movie,2020,\N,Horror,"nm14076944,nm14076939,nm11184178,nm11184177,nm12436452,nm14076940,nm14076941,nm14076942,nm14076943"
tt26927506,The Creole Face of Seychelles,2020,55,Documentary,nm14607108
tt27799216,Be A Real Hero Hu Lai,2020,86,Action,"nm14145334,nm3258277,nm14313321"
tt28795701,Congo Santo,2020,52,Documentary,"nm15203862,nm15203865,nm15203870,nm15203867,nm15203861,nm15203863,nm15203864,nm15203868"
tt28820976,Jebat,2020,90,"Action,Adventure,Crime","nm4459961,nm5582655,nm1010878,nm3120606"
tt5546904,The Pantani Affair,2020,138,"Biography,Crime,Drama","nm0659668,nm4664168,nm2610914,nm0740090"
tt5559352,The Billionaire,2020,116,"Comedy,Drama,Romance","nm0067768,nm1357477,nm0005496,nm3968418"
tt5588938,Gold Dust,2020,100,"Adventure,Comedy","nm1794688,nm2361892,nm0908594,nm5439765"
tt6146812,Sunburn,2020,85,"Mystery,Thriller","nm7655598,nm4998582,nm0551323,nm6584467"
tt6158276,Fire on the Hill,2020,84,"Documentary,Western",nm10533220
tt6162164,Dead by Friday,2020,98,Drama,"nm7751721,nm1193718,nm8520272,nm1473106,nm0368745,nm8520271,nm5809308,nm3791709"
tt6820324,Timmy Failure: Mistakes Were Made,2020,99,"Adventure,Comedy,Drama","nm9121761,nm1166041,nm0001728,nm0732497"
tt6837764,Tomorrow I Quit,2020,84,Drama,"nm7350303,nm11984019,nm11980906,nm8154425"
tt6840692,Love Without Hairs,2020,97,Comedy,"nm0050507,nm2629692"
tt6861076,Sin Sister,2020,90,Thriller,"nm4121177,nm6909474,nm3972170,nm9466072"
tt7737786,Greenland,2020,119,"Action,Thriller","nm0124930,nm1072555,nm9819444,nm0001277"
tt7741388,The Scientist,2020,93,Horror,"nm6394406,nm6211379,nm7741909,nm7389660,nm3881525,nm3211457,nm7466789,nm8677077"
tt7744940,Blood Tales,2020,96,Horror,"nm9585511,nm2778196,nm9927346,nm9927348,nm6935209"
tt7765778,American Wisper,2020,91,"Crime,Thriller","nm3307748,nm8793369,nm8721925,nm7022587"
tt7776060,The Saint of the Impossible,2020,90,Drama,"nm2049635,nm1342721,nm6893921,nm2369398"
tt8488518,Bad Therapy,2020,97,"Comedy,Drama,Romance","nm1117791,nm6370548,nm0000224,nm0878768"
tt8493998,Spare Parts,2020,91,"Action,Horror","nm0724995,nm4679011,nm3577098,nm7508357"
tt8503618,Hamilton,2020,160,"Biography,Drama,History","nm0592135,nm5623883,nm1502434,nm0325989"
tt9266204,Botox,2020,97,"Comedy,Drama,Thriller","nm5944937,nm10114148,nm4968394,nm10334313"
tt9286670,Allan the Dog,2020,94,Comedy,"nm0001836,nm2301600,nm1689872,nm1370225"
tt10022990,Seeru,2020,123,"Action,Drama","nm1883318,nm1963406,nm10575998,nm7485304"
tt10023024,Love Aaj Kal,2020,142,"Drama,Romance","nm4449711,nm9071083,nm0393535,nm11571800"
tt10023172,Simple Passion,2020,99,"Drama,Romance","nm3270435,nm4431536,nm8722462,nm0239764"
tt10027720,Ringolevio,2020,80,"Comedy,Drama,Romance","nm10262493,nm7204936,nm3517687,nm5450986"
tt10460876,Hacer la vida,2020,99,"Comedy,Drama","nm10753287,nm10753289,nm0140262,nm3528246"
tt10461238,Scorpio,2020,127,Drama,"nm10753582,nm6029045,nm5850966,nm0294224"
tt10466348,Code of Thieves,2020,92,Action,"nm10167714,nm9710952,nm7130524,nm12209043"
tt10477646,Ofödda livsandar (Unborn Souls),2020,\N,"Horror,Mystery,Thriller","nm10764598,nm10764599,nm10764600,nm10764601"
tt10477668,My Sisters,2020,91,"Drama,Mystery,Thriller","nm7514287,nm10762389,nm5007661,nm5293163"
tt10478042,Born for This,2020,\N,Adventure,nm9731881
tt10481184,A Son Named Erasmus,2020,107,Comedy,"nm0084709,nm0450290,nm0513394,nm0578633,nm0695945"
tt10485148,Forever First Love,2020,80,"Drama,Romance","nm1192041,nm5030941,nm10768047,nm10392449"
tt10485538,Opposite Direction,2020,120,"Drama,Romance","nm10766238,nm3189014,nm10766236,nm0901721"
tt10489754,Erotic Fire of the Unattainable,2020,80,Romance,"nm0105733,nm11788024,nm11788025,nm11788023"
tt10489608,Scream Birds - Attack of Nuclear Pigeons,2020,51,"Action,Comedy,Horror","nm7760858,nm8621020,nm8630124,nm0168942"
tt10986084,Blue Destiny,2020,105,Drama,"nm7443047,nm11000459,nm11000457,nm6574067"
tt10986278,Sztynort 1935,2020,\N,Drama,"nm11000522,nm3598512,nm11000521,nm2417812,nm6747289,nm0580550,nm0618417,nm2844292"
tt10991188,World Famous Lover,2020,154,"Comedy,Drama,Romance","nm4797922,nm5637317,nm5781594,nm5528429"
tt10993580,Not Quite Dead Yet,2020,93,Comedy,"nm5620173,nm4877001,nm1410940,nm0654733"
tt11006570,Old Fashioned,2020,86,Comedy,"nm1326732,nm0001929,nm1081573,nm4473893"
tt11007064,Ideal Union,2020,\N,Thriller,"nm3428145,nm8578943,nm5836905"
tt11591252,Everyday Is Your Last,2020,65,Drama,"nm5995654,nm11441625,nm5407594,nm11207861"
tt11594696,Survival Guide,2020,80,Horror,"nm11267384,nm11267380,nm11267387,nm11267383"
tt11596782,Mann Fakiraa,2020,133,"Comedy,Drama,Romance","nm13654241,nm1062130,nm11048631,nm3769091"
tt11602310,Rockdale Redemption,2020,\N,Documentary,"nm11270610,nm11270590,nm11270595,nm11270580,nm11270588,nm11270594,nm11270604,nm11270601,nm11270618"
tt11604190,Machakkanni,2020,\N,Drama,"nm11271491,nm4223263,nm11271492,nm11271493"
tt11621650,...gia panta,2020,87,"Drama,Romance","nm0035422,nm1214184,nm3053646,nm0198606,nm4551173,nm1027801,nm0031440,nm3190688"
tt11622272,Run Uje Run,2020,77,"Comedy,Drama,Music","nm11279651,nm7739813,nm11279653,nm11279652"
tt11624076,Ratu Kala Jengking,2020,120,Horror,"nm10359859,nm9581529,nm9261952,nm3815067,nm11280675,nm1126474,nm9570780"
tt11626116,Gerçek Olamaz,2020,104,Drama,"nm1284648,nm5537370,nm3742255,nm3114324"
tt12383898,Campeona Sin Corona,2020,\N,Comedy,"nm2449592,nm0075245,nm3359663,nm11611835"
tt12385988,A Distant Place,2020,117,Drama,"nm9449669,nm5471670,nm1029669,nm12594620"
tt12398170,Fogo Infinito,2020,\N,\N,"nm10035351,nm11566024,nm11124155"
tt12401264,Q,2020,\N,Crime,"nm2608411,nm0924252"
tt12406564,Les mystères de nos jardins.,2020,\N,\N,nm11607991
